Date;SPX;LIBOR
10.09.2007;2526.3438;0.0570375
11.09.2007;2560.7882;0.0570313
12.09.2007;2561.5994;0.0570313
13.09.2007;2583.3173;0.0569438
14.09.2007;2583.8435;0.0564625
17.09.2007;2570.6314;0.055975
18.09.2007;2645.7449;0.055875
19.09.2007;2661.9271;0.052375
20.09.2007;2644.6117;0.0521
21.09.2007;2656.8025;0.052025
24.09.2007;2642.8547;0.052
25.09.2007;2641.9967;0.052
26.09.2007;2656.736;0.0519813
27.09.2007;2667.2204;0.0523063
28.09.2007;2659.192;0.0522875
01.10.2007;2694.5548;0.0523
02.10.2007;2693.8504;0.0524
03.10.2007;2682.139;0.0524375
04.10.2007;2687.8284;0.0524375
05.10.2007;2714.2904;0.0524313
08.10.2007;2705.5599;0.0525313
09.10.2007;2727.5159;0.0524875
10.10.2007;2723.0477;0.052475
11.10.2007;2709.1567;0.052425
12.10.2007;2722.0518;0.0522375
15.10.2007;2699.266;0.0521438
16.10.2007;2681.5231;0.0520875
17.10.2007;2686.4877;0.0519875
18.10.2007;2684.5418;0.0518
19.10.2007;2615.7757;0.0515125
22.10.2007;2625.7656;0.050925
23.10.2007;2648.8798;0.0508375
24.10.2007;2642.449;0.05065
25.10.2007;2639.9229;0.0501063
26.10.2007;2676.3047;0.0498375
29.10.2007;2686.6188;0.0496
30.10.2007;2669.3215;0.0491125
31.10.2007;2701.4902;0.0489375
01.11.2007;2630.7458;0.048775
02.11.2007;2632.9783;0.04865
05.11.2007;2620.147;0.04875
06.11.2007;2651.7558;0.048975
07.11.2007;2575.2455;0.0489625
08.11.2007;2573.8744;0.0488688
09.11.2007;2537.1846;0.0487938
12.11.2007;2511.8424;0.0487
13.11.2007;2585.7771;0.0486875
14.11.2007;2568.1603;0.048775
15.11.2007;2534.3521;0.04905
16.11.2007;2547.6718;0.0494875
19.11.2007;2503.2445;0.0498188
20.11.2007;2514.6076;0.05
21.11.2007;2474.7061;0.05015
22.11.2007;2474.7061;0.0503
23.11.2007;2516.7733;0.0504
26.11.2007;2458.3005;0.0505313
27.11.2007;2497.1477;0.0506188
28.11.2007;2569.2583;0.0508125
29.11.2007;2570.668;0.0512375
30.11.2007;2590.6456;0.0513125
03.12.2007;2575.482;0.0514063
04.12.2007;2558.6467;0.0515
05.12.2007;2598.8779;0.0515063
06.12.2007;2638.2151;0.0514625
07.12.2007;2633.5359;0.0514063
10.12.2007;2653.4113;0.051325
11.12.2007;2586.3844;0.0511125
12.12.2007;2602.3717;0.050575
13.12.2007;2605.648;0.0499063
14.12.2007;2569.8736;0.0496625
17.12.2007;2531.332;0.0494125
18.12.2007;2547.2487;0.0492625
19.12.2007;2543.8621;0.0491
20.12.2007;2556.9944;0.0488375
21.12.2007;2600.0176;0.048575
24.12.2007;2621.0434;0.048425
25.12.2007;2621.0434;0.048425
26.12.2007;2623.2131;0.048425
27.12.2007;2586.5044;0.0483
28.12.2007;2590.2789;0.0472875
31.12.2007;2572.5739;0.047025
01.01.2008;2572.5739;0.047025
02.01.2008;2535.9499;0.0468063
03.01.2008;2535.9499;0.0464625
04.01.2008;2473.6884;0.0462
07.01.2008;2481.6814;0.0454313
08.01.2008;2436.9654;0.04505
09.01.2008;2470.3558;0.044425
10.01.2008;2490.0312;0.0437688
11.01.2008;2456.3321;0.042575
14.01.2008;2483.034;0.04055
15.01.2008;2421.1733;0.039975
16.01.2008;2407.8545;0.0395125
17.01.2008;2337.8974;0.0392625
18.01.2008;2323.8186;0.0389375
21.01.2008;2323.8186;0.038475
22.01.2008;2298.0586;0.037175
23.01.2008;2347.3979;0.0333125
24.01.2008;2371.0775;0.0324375
25.01.2008;2333.4717;0.0330625
28.01.2008;2374.4619;0.0325125
29.01.2008;2389.2056;0.0324375
30.01.2008;2377.9644;0.0323938
31.01.2008;2418.2635;0.0311188
01.02.2008;2447.857;0.03095
04.02.2008;2422.2874;0.03145
05.02.2008;2345.0057;0.0316188
06.02.2008;2328.0677;0.031275
07.02.2008;2347.0056;0.0309625
08.02.2008;2337.1684;0.0308813
11.02.2008;2351.0582;0.0307
12.02.2008;2368.2364;0.030675
13.02.2008;2401.3721;0.03065
14.02.2008;2369.2175;0.03065
15.02.2008;2371.3655;0.0307
18.02.2008;2371.3655;0.0307
19.02.2008;2369.4243;0.0307
20.02.2008;2389.3226;0.0307813
21.02.2008;2359.3932;0.030925
22.02.2008;2378.2317;0.0308
25.02.2008;2411.1371;0.0308938
26.02.2008;2427.8272;0.0309
27.02.2008;2426.1731;0.03085
28.02.2008;2404.7586;0.0307563
29.02.2008;2339.6946;0.030575
03.03.2008;2341.0048;0.0301438
04.03.2008;2332.9418;0.0300813
05.03.2008;2346.3291;0.03
06.03.2008;2295.0372;0.0299
07.03.2008;2275.7779;0.0293875
10.03.2008;2240.6873;0.0290125
11.03.2008;2323.9616;0.028675
12.03.2008;2303.7094;0.0285
13.03.2008;2315.611;0.028
14.03.2008;2267.5398;0.0276375
17.03.2008;2247.5695;0.0257875
18.03.2008;2342.9451;0.0254188
19.03.2008;2286.0656;0.0259875
20.03.2008;2340.8043;0.0260625
21.03.2008;2340.8043;0.0260625
24.03.2008;2376.6688;0.0260625
25.03.2008;2382.1705;0.02655
26.03.2008;2361.3888;0.0267125
27.03.2008;2334.8151;0.0269625
28.03.2008;2316.3601;0.026975
31.03.2008;2329.5795;0.0268813
01.04.2008;2413.2131;0.0268375
02.04.2008;2409.0322;0.027
03.04.2008;2412.1819;0.027275
04.04.2008;2414.1309;0.027275
07.04.2008;2417.923;0.0271
08.04.2008;2406.4041;0.0271
09.04.2008;2387.1155;0.0271563
10.04.2008;2397.9115;0.0271
11.04.2008;2349.2175;0.0271313
14.04.2008;2341.3013;0.0270875
15.04.2008;2352.0821;0.0271594
16.04.2008;2405.7287;0.0273375
17.04.2008;2407.29;0.028175
18.04.2008;2450.9661;0.029075
21.04.2008;2447.2231;0.0292
22.04.2008;2425.704;0.0292
23.04.2008;2432.7526;0.0292
24.04.2008;2448.4361;0.0290688
25.04.2008;2464.366;0.029125
28.04.2008;2461.8855;0.0289938
29.04.2008;2452.3787;0.0287281
30.04.2008;2443.0498;0.0285
01.05.2008;2485.3871;0.0278438
02.05.2008;2493.4324;0.0277
05.05.2008;2482.3439;0.0277
06.05.2008;2501.4367;0.027575
07.05.2008;2457.141;0.0273438
08.05.2008;2466.2654;0.0271563
09.05.2008;2450.1883;0.02685
12.05.2008;2477.2625;0.0267813
13.05.2008;2476.8716;0.0267563
14.05.2008;2487.2335;0.0272
15.05.2008;2514.0208;0.0271875
16.05.2008;2517.2337;0.02695
19.05.2008;2519.5709;0.026775
20.05.2008;2496.2065;0.026575
21.05.2008;2456.304;0.0263813
22.05.2008;2463.1902;0.0263813
23.05.2008;2430.6841;0.0264563
26.05.2008;2430.6841;0.0264563
27.05.2008;2447.3408;0.0264438
28.05.2008;2457.5191;0.0264938
29.05.2008;2470.9097;0.0268188
30.05.2008;2474.6933;0.0268063
02.06.2008;2448.7689;0.0267625
03.06.2008;2434.6887;0.0267313
04.06.2008;2435.101;0.0267188
05.06.2008;2482.7724;0.0267688
06.06.2008;2406.3536;0.0269563
09.06.2008;2408.3492;0.0269125
10.06.2008;2402.4783;0.0278625
11.06.2008;2362.4062;0.0278813
12.06.2008;2370.3194;0.0277625
13.06.2008;2406.0449;0.0281375
16.06.2008;2406.2395;0.028125
17.06.2008;2389.9728;0.0280875
18.06.2008;2366.7959;0.028025
19.06.2008;2376.3034;0.0280125
20.06.2008;2332.2662;0.0280188
23.06.2008;2332.3901;0.0280438
24.06.2008;2325.8582;0.0280938
25.06.2008;2339.5601;0.0280813
26.06.2008;2271.5463;0.0280063
27.06.2008;2263.1796;0.0279125
30.06.2008;2266.0476;0.0278313
01.07.2008;2275.1714;0.027875
02.07.2008;2233.8975;0.0279125
03.07.2008;2236.3788;0.0279125
04.07.2008;2236.3788;0.0278938
07.07.2008;2217.6633;0.0279125
08.07.2008;2256.3996;0.0279
09.07.2008;2205.2507;0.0279188
10.07.2008;2220.6647;0.0278813
11.07.2008;2196.2127;0.0279063
14.07.2008;2176.3855;0.0279063
15.07.2008;2152.6934;0.0278938
16.07.2008;2206.9226;0.02785
17.07.2008;2233.5091;0.0278625
18.07.2008;2234.1573;0.0279063
21.07.2008;2233.0079;0.0279938
22.07.2008;2263.1816;0.0279625
23.07.2008;2272.3796;0.028
24.07.2008;2219.8792;0.02795
25.07.2008;2229.1586;0.0279313
28.07.2008;2187.7049;0.0279625
29.07.2008;2238.9909;0.0279875
30.07.2008;2276.463;0.0280063
31.07.2008;2246.9987;0.0279125
01.08.2008;2234.464;0.0279438
04.08.2008;2214.481;0.0279813
05.08.2008;2278.2939;0.0280188
06.08.2008;2286.9764;0.028025
07.08.2008;2246.1781;0.028025
08.08.2008;2299.8457;0.0280375
11.08.2008;2316.3738;0.0280375
12.08.2008;2288.5758;0.0280438
13.08.2008;2282.6483;0.0280438
14.08.2008;2295.3335;0.0280688
15.08.2008;2304.9626;0.0280875
18.08.2008;2270.3171;0.0281
19.08.2008;2249.3655;0.0281125
20.08.2008;2263.4554;0.0281188
21.08.2008;2269.2499;0.0281063
22.08.2008;2295.2444;0.0281
25.08.2008;2250.2101;0.0281
26.08.2008;2258.5164;0.0280938
27.08.2008;2276.9361;0.0281
28.08.2008;2311.1105;0.0281
29.08.2008;2279.5061;0.0281063
01.09.2008;2279.5061;0.0281
02.09.2008;2270.2548;0.0281313
03.09.2008;2266.7802;0.0281375
04.09.2008;2199.0112;0.02815
05.09.2008;2208.8309;0.0281438
08.09.2008;2254.5086;0.0281688
09.09.2008;2177.5583;0.0281813
10.09.2008;2191.0617;0.0281875
11.09.2008;2222.0239;0.0281875
12.09.2008;2226.7643;0.0281875
15.09.2008;2121.8179;0.0281625
16.09.2008;2158.9908;0.0287625
17.09.2008;2057.2786;0.030625
18.09.2008;2147.1248;0.0320375
19.09.2008;2233.5422;0.0321
22.09.2008;2148.2308;0.031975
23.09.2008;2114.695;0.0321125
24.09.2008;2110.5329;0.0347625
25.09.2008;2152.0185;0.0376875
26.09.2008;2159.2977;0.0376188
29.09.2008;1969.6013;0.038825
30.09.2008;2076.3671;0.040525
01.10.2008;2067.2605;0.0415
02.10.2008;1984.2985;0.042075
03.10.2008;1957.531;0.0433375
06.10.2008;1882.1682;0.0428875
07.10.2008;1774.1579;0.0432
08.10.2008;1755.0056;0.0452375
09.10.2008;1621.3554;0.0475
10.10.2008;1602.4416;0.0481875
13.10.2008;1788.0049;0.047525
14.10.2008;1778.5097;0.04635
15.10.2008;1617.9874;0.0455
16.10.2008;1686.8193;0.045025
17.10.2008;1676.3595;0.0441875
20.10.2008;1756.3067;0.0405875
21.10.2008;1702.2142;0.0383375
22.10.2008;1598.7021;0.0354125
23.10.2008;1618.9483;0.03535
24.10.2008;1563.0904;0.0351625
27.10.2008;1513.4399;0.035075
28.10.2008;1676.7282;0.03465
29.10.2008;1658.3874;0.0342
30.10.2008;1701.4954;0.031925
31.10.2008;1727.6396;0.0302625
03.11.2008;1723.2895;0.0285875
04.11.2008;1793.657;0.0270625
05.11.2008;1700.2111;0.0250625
06.11.2008;1615.1945;0.023875
07.11.2008;1662.3792;0.0229
10.11.2008;1641.5666;0.02235
11.11.2008;1605.3854;0.02175
12.11.2008;1522.7715;0.021325
13.11.2008;1628.367;0.0214875
14.11.2008;1560.7505;0.0223625
17.11.2008;1520.5322;0.0223875
18.11.2008;1535.7951;0.022175
19.11.2008;1442.0305;0.021725
20.11.2008;1345.3008;0.0215313
21.11.2008;1430.6788;0.021575
24.11.2008;1523.3172;0.0216875
25.11.2008;1533.5293;0.0219625
26.11.2008;1588.3117;0.0218125
27.11.2008;1588.3117;0.022025
28.11.2008;1603.6849;0.0221688
01.12.2008;1460.5776;0.0222
02.12.2008;1519.0299;0.0221
03.12.2008;1559.1049;0.0220125
04.12.2008;1513.4724;0.021925
05.12.2008;1568.7527;0.0218563
08.12.2008;1629.244;0.0218938
09.12.2008;1591.6344;0.0216375
10.12.2008;1610.7311;0.0209875
11.12.2008;1565.219;0.0199625
12.12.2008;1576.2251;0.0192125
15.12.2008;1556.3005;0.0187125
16.12.2008;1636.2481;0.018475
17.12.2008;1620.6186;0.015775
18.12.2008;1586.3981;0.01525
19.12.2008;1591.0749;0.014975
22.12.2008;1562.1011;0.0146625
23.12.2008;1547.2367;0.0146625
24.12.2008;1556.901;0.014675
25.12.2008;1556.901;0.014675
26.12.2008;1565.2401;0.014675
29.12.2008;1559.689;0.0145875
30.12.2008;1598.0705;0.01435
31.12.2008;1620.7249;0.01425
01.01.2009;1620.7249;0.01425
02.01.2009;1672.2549;0.014125
05.01.2009;1664.4934;0.0142125
06.01.2009;1677.505;0.0141125
07.01.2009;1628.104;0.013975
08.01.2009;1633.6982;0.0135375
09.01.2009;1598.9106;0.0126
12.01.2009;1562.8325;0.0116
13.01.2009;1565.6954;0.0109438
14.01.2009;1513.4463;0.010825
15.01.2009;1515.5102;0.0108563
16.01.2009;1526.9699;0.011425
19.01.2009;1526.9699;0.011325
20.01.2009;1446.3317;0.011225
21.01.2009;1509.5713;0.01125
22.01.2009;1486.7354;0.0115938
23.01.2009;1494.7306;0.0116938
26.01.2009;1503.0443;0.0118375
27.01.2009;1519.4659;0.0118438
28.01.2009;1570.6382;0.0117438
29.01.2009;1518.7291;0.0117
30.01.2009;1484.1249;0.0118438
02.02.2009;1483.3549;0.01225
03.02.2009;1506.8628;0.0123375
04.02.2009;1496.6876;0.0123563
05.02.2009;1521.276;0.0124125
06.02.2009;1562.8188;0.0124125
09.02.2009;1565.2124;0.0122813
10.02.2009;1488.3575;0.0122188
11.02.2009;1500.8573;0.0123125
12.02.2009;1503.807;0.0123438
13.02.2009;1488.9427;0.012375
16.02.2009;1488.9427;0.0124563
17.02.2009;1421.3764;0.0124563
18.02.2009;1420.3126;0.0125125
19.02.2009;1404.1526;0.0125063
20.02.2009;1388.434;0.0124875
23.02.2009;1340.2933;0.0124875
24.02.2009;1394.0457;0.0125
25.02.2009;1379.5292;0.0125625
26.02.2009;1358.0583;0.0126125
27.02.2009;1326.0972;0.0126438
02.03.2009;1264.2966;0.0126625
03.03.2009;1256.2014;0.0127125
04.03.2009;1286.5201;0.0127663
05.03.2009;1231.8789;0.0128375
06.03.2009;1233.6863;0.012925
09.03.2009;1221.4656;0.013125
10.03.2009;1299.318;0.0133125
11.03.2009;1302.9356;0.0132594
12.03.2009;1356.244;0.0132
13.03.2009;1366.7772;0.0131563
16.03.2009;1362.0012;0.0130875
17.03.2009;1405.7985;0.0129938
18.03.2009;1435.168;0.012875
19.03.2009;1416.5439;0.0122688
20.03.2009;1388.5705;0.0122281
23.03.2009;1487.1393;0.0122219
24.03.2009;1456.8105;0.0122625
25.03.2009;1470.8487;0.012275
26.03.2009;1505.1663;0.0123188
27.03.2009;1474.8409;0.0122
30.03.2009;1423.5635;0.012075
31.03.2009;1442.262;0.0119188
01.04.2009;1466.4184;0.0117688
02.04.2009;1508.6253;0.0116594
03.04.2009;1523.3328;0.0116094
06.04.2009;1510.7286;0.0115688
07.04.2009;1475.6421;0.0114938
08.04.2009;1493.077;0.0113875
09.04.2009;1549.9087;0.0113125
10.04.2009;1549.9087;0.0113125
13.04.2009;1553.9641;0.0113125
14.04.2009;1522.8131;0.0112188
15.04.2009;1541.9533;0.011125
16.04.2009;1565.966;0.0110688
17.04.2009;1573.7479;0.0110188
20.04.2009;1506.4412;0.0110063
21.04.2009;1538.4561;0.011
22.04.2009;1526.9564;0.0109938
23.04.2009;1542.1319;0.0109188
24.04.2009;1568.0357;0.010725
27.04.2009;1552.2509;0.0105375
28.04.2009;1548.0576;0.0103938
29.04.2009;1581.6688;0.010275
30.04.2009;1580.2716;0.0101625
01.05.2009;1588.8286;0.0100688
04.05.2009;1642.6394;0.0100688
05.05.2009;1636.6173;0.0098625
06.05.2009;1665.6779;0.0097375
07.05.2009;1643.7599;0.0095625
08.05.2009;1683.3242;0.009375
11.05.2009;1647.706;0.0092
12.05.2009;1646.1481;0.0090563
13.05.2009;1602.5573;0.0088313
14.05.2009;1619.3407;0.0085438
15.05.2009;1601.1505;0.0082563
18.05.2009;1649.9541;0.00785
19.05.2009;1647.3814;0.007525
20.05.2009;1639.0516;0.0071625
21.05.2009;1612.067;0.0066125
22.05.2009;1609.6842;0.0066
25.05.2009;1609.6842;0.0066
26.05.2009;1652.0275;0.0066375
27.05.2009;1620.9948;0.0067375
28.05.2009;1646.2609;0.006675
29.05.2009;1668.6095;0.0065625
01.06.2009;1711.756;0.0065
02.06.2009;1715.1558;0.0064625
03.06.2009;1691.9249;0.0063688
04.06.2009;1711.6816;0.0062938
05.06.2009;1707.482;0.006325
08.06.2009;1706.1172;0.0065
09.06.2009;1712.1733;0.006475
10.06.2009;1706.292;0.0063875
11.06.2009;1717.1647;0.0062938
12.06.2009;1719.621;0.0062438
15.06.2009;1678.7505;0.0061438
16.06.2009;1657.4063;0.0061313
17.06.2009;1655.1492;0.0061
18.06.2009;1669.3019;0.0060875
19.06.2009;1674.5005;0.0061188
22.06.2009;1623.5106;0.0061
23.06.2009;1627.2876;0.006075
24.06.2009;1637.9463;0.0060438
25.06.2009;1673.0708;0.0060125
26.06.2009;1670.9572;0.005975
29.06.2009;1686.162;0.0059688
30.06.2009;1671.912;0.00595
01.07.2009;1679.3993;0.005875
02.07.2009;1630.4893;0.005775
03.07.2009;1630.4893;0.0055875
06.07.2009;1634.7213;0.0054813
07.07.2009;1602.5442;0.005375
08.07.2009;1600.8268;0.00525
09.07.2009;1606.5148;0.0051
10.07.2009;1600.0537;0.00505
13.07.2009;1640.1167;0.0050938
14.07.2009;1648.8356;0.0051313
15.07.2009;1697.7483;0.0051375
16.07.2009;1712.4759;0.0051
17.07.2009;1711.8205;0.0050375
20.07.2009;1731.4009;0.00505
21.07.2009;1737.7042;0.0050313
22.07.2009;1737.0878;0.0050188
23.07.2009;1777.5612;0.0050375
24.07.2009;1782.9688;0.0050188
27.07.2009;1788.2853;0.0049625
28.07.2009;1783.6242;0.0049125
29.07.2009;1775.7229;0.004875
30.07.2009;1797.0309;0.0048313
31.07.2009;1798.3604;0.0047938
03.08.2009;1825.959;0.0047188
04.08.2009;1831.5049;0.0047063
05.08.2009;1826.7825;0.0046813
06.08.2009;1816.7613;0.0046438
07.08.2009;1841.2017;0.0046125
10.08.2009;1835.0984;0.0045875
11.08.2009;1812.4004;0.0045438
12.08.2009;1833.9498;0.0044969
13.08.2009;1846.655;0.0044
14.08.2009;1830.9122;0.0042938
17.08.2009;1786.8825;0.0043125
18.08.2009;1805.3266;0.00425
19.08.2009;1817.9438;0.0041875
20.08.2009;1837.9558;0.0040688
21.08.2009;1872.5152;0.0039313
24.08.2009;1871.5143;0.0038688
25.08.2009;1875.9623;0.0038
26.08.2009;1876.3648;0.0037188
27.08.2009;1881.7998;0.0036063
28.08.2009;1878.3268;0.003475
31.08.2009;1863.2526;0.003475
01.09.2009;1822.0924;0.0033438
02.09.2009;1816.5422;0.0033
03.09.2009;1832.1902;0.0032188
04.09.2009;1856.3355;0.0031438
07.09.2009;1856.3355;0.0030875
08.09.2009;1873.0649;0.0030188
09.09.2009;1887.7254;0.0029869
10.09.2009;1907.4248;0.0029969
11.09.2009;1905.2475;0.00299
14.09.2009;1917.3683;0.00295
15.09.2009;1923.3851;0.0029338
16.09.2009;1952.9127;0.0029188
17.09.2009;1947.1918;0.0029188
18.09.2009;1952.3729;0.0028938
21.09.2009;1945.7237;0.0028938
22.09.2009;1958.5681;0.0028563
23.09.2009;1938.8644;0.00285
24.09.2009;1920.6755;0.0028313
25.09.2009;1908.9772;0.002825
28.09.2009;1943.317;0.002825
29.09.2009;1939.0427;0.0028969
30.09.2009;1932.7726;0.0028688
01.10.2009;1883.0062;0.0028438
02.10.2009;1874.5979;0.0028406
05.10.2009;1902.5226;0.0028406
06.10.2009;1928.6279;0.0028406
07.10.2009;1934.8819;0.0028438
08.10.2009;1949.3263;0.0028438
09.10.2009;1960.3707;0.0028438
12.10.2009;1968.9697;0.0028438
13.10.2009;1963.609;0.0028438
14.10.2009;1998.1387;0.0028406
15.10.2009;2006.4458;0.0028406
16.10.2009;1990.1975;0.0028406
19.10.2009;2008.916;0.0028338
20.10.2009;1996.4154;0.0028313
21.10.2009;1979.0286;0.0028344
22.10.2009;2000.2264;0.0028219
23.10.2009;1975.8666;0.0028188
26.10.2009;1952.7293;0.0028063
27.10.2009;1946.2687;0.0028063
28.10.2009;1908.4837;0.0028063
29.10.2009;1951.6011;0.0028063
30.10.2009;1896.8484;0.0028063
02.11.2009;1909.0955;0.0027938
03.11.2009;1913.7318;0.0027813
04.11.2009;1916.3684;0.002775
05.11.2009;1953.4395;0.0027531
06.11.2009;1958.5859;0.0027406
09.11.2009;2002.6321;0.002725
10.11.2009;2003.0094;0.002725
11.11.2009;2013.0885;0.002725
12.11.2009;1992.6858;0.002725
13.11.2009;2004.1343;0.002725
16.11.2009;2033.5376;0.0027125
17.11.2009;2035.6514;0.0027031
18.11.2009;2035.012;0.0026906
19.11.2009;2007.6952;0.0026656
20.11.2009;2001.5917;0.0026219
23.11.2009;2028.939;0.0026188
24.11.2009;2027.9789;0.0026063
25.11.2009;2037.3839;0.0025563
26.11.2009;2037.3839;0.0025438
27.11.2009;2002.755;0.0025563
30.11.2009;2010.5475;0.0025656
01.12.2009;2034.9222;0.0025531
02.12.2009;2035.8752;0.00255
03.12.2009;2018.8476;0.0025531
04.12.2009;2029.9918;0.0025656
07.12.2009;2025.06;0.0025656
08.12.2009;2004.5533;0.0025594
09.12.2009;2012.1321;0.0025519
10.12.2009;2024.0768;0.0025425
11.12.2009;2031.873;0.0025363
14.12.2009;2046.0885;0.0025375
15.12.2009;2034.7398;0.0025344
16.12.2009;2037.0624;0.0025375
17.12.2009;2013.0847;0.0025338
18.12.2009;2024.8483;0.0025125
21.12.2009;2046.1482;0.0024875
22.12.2009;2053.4724;0.0024875
23.12.2009;2058.6403;0.0025063
24.12.2009;2069.4661;0.0025063
25.12.2009;2069.4661;0.0025063
28.12.2009;2072.1275;0.0025063
29.12.2009;2069.5724;0.0025063
30.12.2009;2070.1709;0.0025063
31.12.2009;2049.3765;0.0025063
01.01.2010;2049.3765;0.0025063
04.01.2010;2082.3444;0.0025438
05.01.2010;2088.8539;0.002525
06.01.2010;2090.9086;0.0025
07.01.2010;2099.407;0.0024938
08.01.2010;2105.4384;0.0025125
11.01.2010;2109.1161;0.0025125
12.01.2010;2089.3301;0.0025125
13.01.2010;2106.9343;0.0025125
14.01.2010;2112.0872;0.0025125
15.01.2010;2089.309;0.0025125
18.01.2010;2089.309;0.0024875
19.01.2010;2115.4247;0.00249
20.01.2010;2093.3228;0.0024888
21.01.2010;2053.7194;0.0024888
22.01.2010;2008.2493;0.0024906
25.01.2010;2017.5271;0.0024875
26.01.2010;2009.0642;0.0024875
27.01.2010;2018.9383;0.0024875
28.01.2010;1995.2653;0.0024875
29.01.2010;1975.6587;0.0024906
01.02.2010;2003.8444;0.0024906
02.02.2010;2029.8483;0.0025031
03.02.2010;2019.4174;0.0024906
04.02.2010;1956.5854;0.0024875
05.02.2010;1962.2616;0.0024969
08.02.2010;1945.5078;0.0025
09.02.2010;1970.9453;0.0025
10.02.2010;1967.045;0.0025
11.02.2010;1986.3561;0.0025
12.02.2010;1981.3176;0.0025
15.02.2010;1981.3176;0.0025
16.02.2010;2017.2597;0.0025
17.02.2010;2026.1528;0.0025063
18.02.2010;2039.6519;0.0025125
19.02.2010;2044.4241;0.0025194
22.02.2010;2042.336;0.0025219
23.02.2010;2017.6183;0.0025194
24.02.2010;2037.6121;0.0025194
25.02.2010;2033.8836;0.0025194
26.02.2010;2036.8166;0.0025169
01.03.2010;2057.5638;0.0025169
02.03.2010;2062.3594;0.0025194
03.03.2010;2063.5581;0.0025194
04.03.2010;2071.3166;0.0025219
05.03.2010;2100.4091;0.0025363
08.03.2010;2100.4222;0.0025425
09.03.2010;2104.1176;0.002555
10.03.2010;2113.9065;0.0025563
11.03.2010;2123.155;0.0025703
12.03.2010;2122.7148;0.0025719
15.03.2010;2123.715;0.0025763
16.03.2010;2140.2621;0.0026088
17.03.2010;2152.7564;0.0026638
18.03.2010;2152.0896;0.00271
19.03.2010;2141.1429;0.002775
22.03.2010;2152.1097;0.0028188
23.03.2010;2167.7986;0.0028353
24.03.2010;2155.9075;0.0028491
25.03.2010;2152.2334;0.0028781
26.03.2010;2153.8299;0.0028875
29.03.2010;2166.4559;0.0029013
30.03.2010;2166.8004;0.0029088
31.03.2010;2159.7326;0.002915
01.04.2010;2175.8244;0.002915
02.04.2010;2175.8244;0.002915
05.04.2010;2193.1541;0.002915
06.04.2010;2196.8481;0.0029488
07.04.2010;2184.8998;0.0029525
08.04.2010;2192.3486;0.00294
09.04.2010;2207.0125;0.0029781
12.04.2010;2210.9515;0.0030041
13.04.2010;2212.6295;0.0030281
14.04.2010;2237.3334;0.0030375
15.04.2010;2239.2184;0.0030438
16.04.2010;2203.1076;0.0030531
19.04.2010;2213.0957;0.0030531
20.04.2010;2230.9583;0.0030719
21.04.2010;2228.7101;0.0031281
22.04.2010;2233.8525;0.0031578
23.04.2010;2249.7654;0.0032063
26.04.2010;2240.1138;0.0032375
27.04.2010;2187.7466;0.0032781
28.04.2010;2202.2934;0.0033781
29.04.2010;2230.954;0.0034438
30.04.2010;2193.8139;0.0034656
03.05.2010;2222.6138;0.0034656
04.05.2010;2169.6382;0.0035313
05.05.2010;2156.1241;0.0036016
06.05.2010;2086.6337;0.0037359
07.05.2010;2054.7148;0.0042813
10.05.2010;2145.1271;0.0042125
11.05.2010;2138.2774;0.0042281
12.05.2010;2168.3838;0.0043019
13.05.2010;2142.1941;0.0043588
14.05.2010;2101.9276;0.0044506
17.05.2010;2104.6568;0.0046
18.05.2010;2075.1388;0.0046469
19.05.2010;2064.7014;0.004775
20.05.2010;1984.4135;0.0048406
21.05.2010;2014.2468;0.0049688
24.05.2010;1988.2811;0.0050969
25.05.2010;1988.9959;0.0053625
26.05.2010;1978.1201;0.0053781
27.05.2010;2043.8683;0.0053844
28.05.2010;2018.6428;0.0053625
31.05.2010;2018.6428;0.0053625
01.06.2010;1984.0794;0.0053625
02.06.2010;2035.6628;0.005375
03.06.2010;2044.0056;0.0053781
04.06.2010;1973.7335;0.0053656
07.06.2010;1947.1227;0.0053719
08.06.2010;1968.7795;0.0053688
09.06.2010;1957.202;0.0053656
10.06.2010;2014.9736;0.0053644
11.06.2010;2024.5188;0.0053706
14.06.2010;2020.9149;0.0053706
15.06.2010;2068.4092;0.0053894
16.06.2010;2067.3069;0.0053894
17.06.2010;2070.2377;0.0053925
18.06.2010;2072.9681;0.0053819
21.06.2010;2064.9904;0.0053838
22.06.2010;2032.0875;0.0053825
23.06.2010;2026.0745;0.0053825
24.06.2010;1992.0295;0.0053719
25.06.2010;1997.7439;0.0053469
28.06.2010;1994.0493;0.0053344
29.06.2010;1932.2726;0.00533
30.06.2010;1912.9563;0.0053394
01.07.2010;1906.8612;0.0053331
02.07.2010;1898.0369;0.0053363
05.07.2010;1898.0369;0.0053125
06.07.2010;1908.2085;0.0053113
07.07.2010;1968.9322;0.0052988
08.07.2010;1987.5213;0.005275
09.07.2010;2001.858;0.0052681
12.07.2010;2003.3761;0.0052556
13.07.2010;2034.3544;0.0052594
14.07.2010;2034.0669;0.0052563
15.07.2010;2036.4999;0.0052469
16.07.2010;1977.8657;0.0052125
19.07.2010;1989.7307;0.0051781
20.07.2010;2012.4814;0.005125
21.07.2010;1986.9713;0.0050625
22.07.2010;2031.7643;0.0049781
23.07.2010;2048.4882;0.0049313
26.07.2010;2071.4476;0.004875
27.07.2010;2069.274;0.0048125
